10bit
adaptive

# Adaptive Scanline Filters
# The original filename is:
# SLA_NoBoost_Dk_000_Br_080.txt

# The parameters used to generate the filters are:
# base=gs3, k=1.000, dp=2.200, bp=1.320

# Dark Coefficients
   0,   3,  15,   0
   0,   3,  16,   0
   0,   4,  17,   0
   0,   4,  19,   0
   0,   4,  20,   0
   0,   4,  22,   0
   0,   4,  24,   0
   0,   5,  26,   0
   0,   5,  28,   0
   0,   5,  30,   0
   0,   5,  32,   0
   0,   5,  34,   0
   0,   6,  36,   0
   0,   6,  39,   0
   0,   6,  41,   0
   0,   6,  44,   0
   0,   6,  46,   0
   0,   6,  49,   0
   0,   7,  52,   0
   0,   7,  55,   0
   0,   7,  58,   0
   0,   7,  61,   0
   0,   7,  65,   0
   0,   7,  68,   0
   0,   7,  71,   0
   0,   8,  75,   0
   0,   8,  78,   0
   0,   8,  82,   0
   0,   8,  86,   0
   0,   8,  89,   0
   0,   8,  93,   0
   0,   8,  97,   0
   0,   8, 101,   0
   0,   8, 105,   0
   0,   8, 109,   0
   0,   8, 113,   0
   0,   8, 117,   0
   0,   8, 121,   1
   0,   8, 126,   1
   0,   8, 130,   1
   0,   8, 134,   1
   0,   8, 138,   1
   0,   8, 142,   1
   0,   8, 147,   1
   0,   8, 151,   1
   0,   8, 155,   1
   0,   8, 159,   1
   0,   8, 163,   1
   0,   8, 168,   1
   0,   8, 172,   1
   0,   8, 176,   1
   0,   8, 180,   1
   0,   8, 184,   1
   0,   8, 187,   1
   0,   8, 191,   1
   0,   8, 195,   1
   0,   7, 198,   2
   0,   7, 202,   2
   0,   7, 205,   2
   0,   7, 209,   2
   0,   7, 212,   2
   0,   7, 215,   2
   0,   7, 218,   2
   0,   7, 221,   2
   0,   6, 224,   2
   0,   6, 226,   2
   0,   6, 229,   2
   0,   6, 231,   2
   0,   6, 233,   3
   0,   6, 235,   3
   0,   6, 237,   3
   0,   6, 239,   3
   0,   5, 241,   3
   0,   5, 242,   3
   0,   5, 243,   3
   0,   5, 245,   3
   0,   5, 245,   4
   0,   5, 246,   4
   0,   5, 247,   4
   0,   4, 247,   4
   0,   4, 248,   4

# Bright Coefficients
   4, 248,   4,   0
   4, 248,   4,   0
   4, 248,   4,   0
   4, 248,   5,   0
   4, 248,   5,   0
   4, 248,   5,   0
   3, 247,   5,   0
   3, 247,   5,   0
   3, 247,   5,   0
   3, 247,   6,   0
   3, 247,   6,   0
   3, 247,   6,   0
   3, 247,   6,   0
   3, 247,   6,   0
   3, 246,   6,   0
   3, 246,   7,   0
   2, 246,   7,   0
   2, 246,   7,   0
   2, 245,   7,   0
   2, 245,   8,   0
   2, 245,   8,   0
   2, 244,   8,   0
   2, 244,   8,   0
   2, 244,   9,   0
   2, 243,   9,   0
   2, 243,   9,   0
   2, 242,   9,   0
   2, 242,  10,   0
   2, 241,  10,   0
   2, 241,  10,   0
   2, 240,  11,   0
   2, 240,  11,   0
   1, 239,  11,   0
   1, 239,  12,   0
   1, 238,  12,   0
   1, 237,  12,   0
   1, 237,  13,   0
   1, 236,  13,   0
   1, 235,  13,   0
   1, 235,  14,   0
   1, 234,  14,   0
   1, 233,  15,   0
   1, 232,  15,   0
   1, 231,  15,   0
   1, 230,  16,   0
   1, 229,  16,   0
   1, 229,  17,   0
   1, 228,  17,   0
   1, 227,  18,   0
   1, 226,  18,   0
   1, 225,  19,   0
   1, 224,  19,   0
   1, 223,  20,   0
   1, 221,  20,   0
   1, 220,  21,   0
   1, 219,  21,   0
   1, 218,  22,   0
   1, 217,  23,   0
   1, 216,  23,   0
   1, 214,  24,   0
   1, 213,  24,   0
   1, 212,  25,   0
   0, 211,  26,   0
   0, 209,  26,   0
   0, 208,  27,   0
   0, 207,  28,   0
   0, 205,  28,   0
   0, 204,  29,   0
   0, 203,  30,   0
   0, 201,  31,   0
   0, 200,  31,   0
   0, 198,  32,   0
   0, 197,  33,   0
   0, 195,  34,   0
   0, 194,  35,   0
   0, 192,  35,   0
   0, 191,  36,   0
   0, 189,  37,   0
   0, 188,  38,   0
   0, 186,  39,   0
   0, 184,  40,   0
   0, 183,  41,   0
   0, 181,  42,   0
   0, 180,  43,   0
   0, 178,  44,   0
   0, 176,  45,   0
   0, 175,  46,   0
   0, 173,  47,   0
   0, 171,  48,   0
   0, 170,  49,   0
   0, 168,  50,   0
   0, 166,  51,   0
   0, 164,  52,   0
   0, 163,  53,   0
   0, 161,  54,   0
   0, 159,  56,   0
   0, 158,  57,   0
   0, 156,  58,   0
   0, 154,  59,   0
   0, 152,  60,   0
   0, 151,  62,   0
   0, 149,  63,   0
   0, 147,  64,   0
   0, 145,  65,   0
   0, 144,  67,   0
   0, 142,  68,   0
   0, 140,  69,   0
   0, 138,  71,   0
   0, 137,  72,   0
   0, 135,  74,   0
   0, 133,  75,   0
   0, 131,  76,   0
   0, 130,  78,   0
   0, 128,  79,   0
   0, 126,  81,   0
   0, 124,  82,   0
   0, 123,  84,   0
   0, 121,  85,   0
   0, 119,  87,   0
   0, 117,  88,   0
   0, 116,  90,   0
   0, 114,  91,   0
   0, 112,  93,   0
   0, 111,  94,   0
   0, 109,  96,   0
   0, 107,  98,   0
   0, 106,  99,   0
   0, 104, 101,   0
   0, 102, 102,   0
   0, 101, 104,   0
   0,  99, 106,   0
   0,  98, 107,   0
   0,  96, 109,   0
   0,  94, 111,   0
   0,  93, 112,   0
   0,  91, 114,   0
   0,  90, 116,   0
   0,  88, 117,   0
   0,  87, 119,   0
   0,  85, 121,   0
   0,  84, 123,   0
   0,  82, 124,   0
   0,  81, 126,   0
   0,  79, 128,   0
   0,  78, 130,   0
   0,  76, 131,   0
   0,  75, 133,   0
   0,  74, 135,   0
   0,  72, 137,   0
   0,  71, 138,   0
   0,  69, 140,   0
   0,  68, 142,   0
   0,  67, 144,   0
   0,  65, 145,   0
   0,  64, 147,   0
   0,  63, 149,   0
   0,  62, 151,   0
   0,  60, 152,   0
   0,  59, 154,   0
   0,  58, 156,   0
   0,  57, 158,   0
   0,  56, 159,   0
   0,  54, 161,   0
   0,  53, 163,   0
   0,  52, 164,   0
   0,  51, 166,   0
   0,  50, 168,   0
   0,  49, 170,   0
   0,  48, 171,   0
   0,  47, 173,   0
   0,  46, 175,   0
   0,  45, 176,   0
   0,  44, 178,   0
   0,  43, 180,   0
   0,  42, 181,   0
   0,  41, 183,   0
   0,  40, 184,   0
   0,  39, 186,   0
   0,  38, 188,   0
   0,  37, 189,   0
   0,  36, 191,   0
   0,  35, 192,   0
   0,  35, 194,   0
   0,  34, 195,   0
   0,  33, 197,   0
   0,  32, 198,   0
   0,  31, 200,   0
   0,  31, 201,   0
   0,  30, 203,   0
   0,  29, 204,   0
   0,  28, 205,   0
   0,  28, 207,   0
   0,  27, 208,   0
   0,  26, 209,   0
   0,  26, 211,   0
   0,  25, 212,   1
   0,  24, 213,   1
   0,  24, 214,   1
   0,  23, 216,   1
   0,  23, 217,   1
   0,  22, 218,   1
   0,  21, 219,   1
   0,  21, 220,   1
   0,  20, 221,   1
   0,  20, 223,   1
   0,  19, 224,   1
   0,  19, 225,   1
   0,  18, 226,   1
   0,  18, 227,   1
   0,  17, 228,   1
   0,  17, 229,   1
   0,  16, 229,   1
   0,  16, 230,   1
   0,  15, 231,   1
   0,  15, 232,   1
   0,  15, 233,   1
   0,  14, 234,   1
   0,  14, 235,   1
   0,  13, 235,   1
   0,  13, 236,   1
   0,  13, 237,   1
   0,  12, 237,   1
   0,  12, 238,   1
   0,  12, 239,   1
   0,  11, 239,   1
   0,  11, 240,   2
   0,  11, 240,   2
   0,  10, 241,   2
   0,  10, 241,   2
   0,  10, 242,   2
   0,   9, 242,   2
   0,   9, 243,   2
   0,   9, 243,   2
   0,   9, 244,   2
   0,   8, 244,   2
   0,   8, 244,   2
   0,   8, 245,   2
   0,   8, 245,   2
   0,   7, 245,   2
   0,   7, 246,   2
   0,   7, 246,   2
   0,   7, 246,   3
   0,   6, 246,   3
   0,   6, 247,   3
   0,   6, 247,   3
   0,   6, 247,   3
   0,   6, 247,   3
   0,   6, 247,   3
   0,   5, 247,   3
   0,   5, 247,   3
   0,   5, 247,   3
   0,   5, 248,   4
   0,   5, 248,   4
   0,   5, 248,   4
   0,   4, 248,   4
   0,   4, 248,   4

